id,profile,relpath,old_title,new_title,new_filename,duration_s,bpm_pred,bpm_used,key_pred,key_conf,key_used
171,film_scoring,Cinematic Samples (test)\DEMO.mp3,DEMO,"DEMO, --, [LOOP] - 120BPM, Dm, cinematic/tense","DEMO, --, [LOOP] - 120BPM, Dm, cinematic-tense.mp3",64.10730158730159,120.18531976744185,120,Dm,3.816735444321925,Dm
172,film_scoring,Cinematic Samples (test)\Downpour.wav,Downpour,"Downpour, --, [LOOP] - 117BPM, Bm, cinematic/tense","Downpour, --, [LOOP] - 117BPM, Bm, cinematic-tense.wav",42.00533333333333,117.45383522727273,117,Bm,3.7164128511101944,Bm
173,film_scoring,Cinematic Samples (test)\Early-Satellite-Communications-Project-Relay.wav,Early-Satellite-Communications-Project-Relay,"Early-Satellite-Communications-Project-Relay, --, [LOOP] - 133BPM, A#m, cinematic/tense","Early-Satellite-Communications-Project-Relay, --, [LOOP] - 133BPM, A#m, cinematic-tense.wav",498.7181859410431,132.51201923076923,133,A#m,3.8715288057661326,A#m
174,film_scoring,Cinematic Samples (test)\Go-at-Throttle-Up.wav,Go-at-Throttle-Up,"Go-at-Throttle-Up, --, [LOOP] - 66BPM, Bm, cinematic/tense","Go-at-Throttle-Up, --, [LOOP] - 66BPM, Bm, cinematic-tense.wav",1.750204081632653,66.25600961538461,66,Bm,3.865260826695062,Bm
175,film_scoring,Cinematic Samples (test)\Harp-Flutter-02.wav,Harp-Flutter-02,"Harp-Flutter-02, --, [LOOP] - 191BPM, Fm, cinematic/tense","Harp-Flutter-02, --, [LOOP] - 191BPM, Fm, cinematic-tense.wav",5.201270833333333,191.40625,191,Fm,4.4129601981797215,Fm
176,film_scoring,Cinematic Samples (test)\High-Metal-Bell-01.wav,High-Metal-Bell-01,"High-Metal-Bell-01, --, [LOOP] - 123BPM, Am, cinematic/tense","High-Metal-Bell-01, --, [LOOP] - 123BPM, Am, cinematic-tense.wav",13.4526875,123.046875,123,Am,4.841113699129516,Am
177,film_scoring,Cinematic Samples (test)\Jet-Flyover-Distant-Birds.wav,Jet-Flyover-Distant-Birds,"Jet-Flyover-Distant-Birds, --, [LOOP] - 117BPM, C#m, cinematic/tense","Jet-Flyover-Distant-Birds, --, [LOOP] - 117BPM, C#m, cinematic-tense.wav",38.158854166666664,117.45383522727273,117,C#m,3.739408906125517,C#m
178,film_scoring,Cinematic Samples (test)\JFK-Return-Him-Safely-to-Earth.wav,JFK-Return-Him-Safely-to-Earth,"JFK-Return-Him-Safely-to-Earth, --, [LOOP] - 115BPM, Bm, cinematic/tense","JFK-Return-Him-Safely-to-Earth, --, [LOOP] - 115BPM, Bm, cinematic-tense.wav",10.86984126984127,114.84375,115,Bm,3.7741277188041353,Bm
179,film_scoring,Cinematic Samples (test)\JFK-We-Choose-the-Moon.wav,JFK-We-Choose-the-Moon,"JFK-We-Choose-the-Moon, --, [LOOP] - 123BPM, Bm, cinematic/tense","JFK-We-Choose-the-Moon, --, [LOOP] - 123BPM, Bm, cinematic-tense.wav",27.022244897959183,123.046875,123,Bm,3.8518498509151224,Bm
180,film_scoring,Cinematic Samples (test)\JFK-We-Choose-the-Moon-with-Apollo-11-Launch.wav,JFK-We-Choose-the-Moon-with-Apollo-11-Launch,"JFK-We-Choose-the-Moon-with-Apollo-11-Launch, --, [LOOP] - 136BPM, A#m, cinematic/tense","JFK-We-Choose-the-Moon-with-Apollo-11-Launch, --, [LOOP] - 136BPM, A#m, cinematic-tense.wav",20.08816326530612,135.99917763157896,136,A#m,3.872159894965769,A#m
181,film_scoring,Cinematic Samples (test)\Juno-Crossing-Jupiters-Bow-Shock.wav,Juno-Crossing-Jupiters-Bow-Shock,"Juno-Crossing-Jupiters-Bow-Shock, --, [LOOP] - 120BPM, C#m, cinematic/tense","Juno-Crossing-Jupiters-Bow-Shock, --, [LOOP] - 120BPM, C#m, cinematic-tense.wav",13.815918367346939,120.18531976744185,120,C#m,3.7234657967042626,C#m
182,film_scoring,Cinematic Samples (test)\Juno-Morse-code-HI-received-from-Earth.wav,Juno-Morse-code-HI-received-from-Earth,"Juno-Morse-code-HI-received-from-Earth, --, [LOOP] - 120BPM, Gm, cinematic/tense","Juno-Morse-code-HI-received-from-Earth, --, [LOOP] - 120BPM, Gm, cinematic-tense.wav",1.593469387755102,120.18531976744185,120,Gm,3.8239200681878285,Gm
183,film_scoring,Cinematic Samples (test)\Jupiters-Largest-Moon-Ganymede.wav,Jupiters-Largest-Moon-Ganymede,"Jupiters-Largest-Moon-Ganymede, --, [LOOP] - 117BPM, C#m, cinematic/tense","Jupiters-Largest-Moon-Ganymede, --, [LOOP] - 117BPM, C#m, cinematic-tense.wav",59.3037641723356,117.45383522727273,117,C#m,3.73101365083744,C#m
184,film_scoring,Cinematic Samples (test)\Jupiter-Sounds-2001.wav,Jupiter-Sounds-2001,"Jupiter-Sounds-2001, --, [LOOP] - 92BPM, Dm, cinematic/tense","Jupiter-Sounds-2001, --, [LOOP] - 92BPM, Dm, cinematic-tense.wav",87.21414965986395,92.28515625,92,Dm,3.727672328541981,Dm
185,film_scoring,Cinematic Samples (test)\Kepler-Star-KIC7671081B-Light-Curve-Waves-to-Sound.wav,Kepler-Star-KIC7671081B-Light-Curve-Waves-to-Sound,"Kepler-Star-KIC7671081B-Light-Curve-Waves-to-Sound, --, [LOOP] - 161BPM, F, cinematic/tense","Kepler-Star-KIC7671081B-Light-Curve-Waves-to-Sound, --, [LOOP] - 161BPM, F, cinematic-tense.wav",20.484375,161.4990234375,161,F,5.4007346470248265,F
186,film_scoring,Cinematic Samples (test)\Kepler-Star-KIC12268220C-Light-Curve-Waves-to-Sound.wav,Kepler-Star-KIC12268220C-Light-Curve-Waves-to-Sound,"Kepler-Star-KIC12268220C-Light-Curve-Waves-to-Sound, --, [LOOP] - 43BPM, A#m, cinematic/tense","Kepler-Star-KIC12268220C-Light-Curve-Waves-to-Sound, --, [LOOP] - 43BPM, A#m, cinematic-tense.wav",6.9609375,43.06640625,43,A#m,3.9217573865566577,A#m
187,film_scoring,Cinematic Samples (test)\Large-Room-Vents.wav,Large-Room-Vents,"Large-Room-Vents, --, [LOOP] - 123BPM, A#m, cinematic/tense","Large-Room-Vents, --, [LOOP] - 123BPM, A#m, cinematic-tense.wav",61.456,123.046875,123,A#m,3.7726959660246266,A#m
188,film_scoring,Cinematic Samples (test)\Lookin-At-It.wav,Lookin-At-It,"Lookin-At-It, --, [LOOP] - 140BPM, Bm, cinematic/tense","Lookin-At-It, --, [LOOP] - 140BPM, Bm, cinematic-tense.wav",2.403265306122449,139.6748310810811,140,Bm,3.7996080939618295,Bm
189,film_scoring,Cinematic Samples (test)\Mall-Crowd-Distant-Birds.wav,Mall-Crowd-Distant-Birds,"Mall-Crowd-Distant-Birds, --, [LOOP] - 178BPM, Dm, cinematic/tense","Mall-Crowd-Distant-Birds, --, [LOOP] - 178BPM, Dm, cinematic-tense.wav",32.45547916666667,178.20581896551724,178,Dm,3.7483144496508154,Dm
190,film_scoring,Cinematic Samples (test)\MECO.wav,MECO,"MECO, --, [LOOP] - 86BPM, Bm, cinematic/tense","MECO, --, [LOOP] - 86BPM, Bm, cinematic-tense.wav",3.1608163265306124,86.1328125,86,Bm,3.9106259428051513,Bm
191,film_scoring,Cinematic Samples (test)\Mercury-6-God-Speed.wav,Mercury-6-God-Speed,"Mercury-6-God-Speed, --, [LOOP] - 161BPM, G#m, cinematic/tense","Mercury-6-God-Speed, --, [LOOP] - 161BPM, G#m, cinematic-tense.wav",2.2186848072562357,161.4990234375,161,G#m,3.77724669435848,G#m
192,film_scoring,Cinematic Samples (test)\Mercury-7-Fireflies.wav,Mercury-7-Fireflies,"Mercury-7-Fireflies, --, [LOOP] - 61BPM, Fm, cinematic/tense","Mercury-7-Fireflies, --, [LOOP] - 61BPM, Fm, cinematic-tense.wav",2.602675736961451,60.799632352941174,61,Fm,3.7565612455252544,Fm
193,film_scoring,Cinematic Samples (test)\Muted-Traffic-Rumble.wav,Muted-Traffic-Rumble,"Muted-Traffic-Rumble, --, [LOOP] - 117BPM, Am, cinematic/tense","Muted-Traffic-Rumble, --, [LOOP] - 117BPM, Am, cinematic-tense.wav",119.31545833333334,117.45383522727273,117,Am,3.7938283787254297,Am
194,film_scoring,Cinematic Samples (test)\Nice-to-be-in-Orbit.wav,Nice-to-be-in-Orbit,"Nice-to-be-in-Orbit, --, [LOOP] - 94BPM, Bm, cinematic/tense","Nice-to-be-in-Orbit, --, [LOOP] - 94BPM, Bm, cinematic-tense.wav",5.616326530612245,93.96306818181819,94,Bm,3.846421411792768,Bm
195,film_scoring,Cinematic Samples (test)\On-its-way-to-Orbit.wav,On-its-way-to-Orbit,"On-its-way-to-Orbit, --, [LOOP] - 120BPM, G#m, cinematic/tense","On-its-way-to-Orbit, --, [LOOP] - 120BPM, G#m, cinematic-tense.wav",7.471020408163265,120.18531976744185,120,G#m,3.80331664475192,G#m
196,film_scoring,Cinematic Samples (test)\Plasmaspheric-Hiss.wav,Plasmaspheric-Hiss,"Plasmaspheric-Hiss, --, [LOOP] - 133BPM, C#m, cinematic/tense","Plasmaspheric-Hiss, --, [LOOP] - 133BPM, C#m, cinematic-tense.wav",12.31813654618474,132.51201923076923,133,C#m,3.7230272924253573,C#m
197,film_scoring,Cinematic Samples (test)\Press-to-ATO.wav,Press-to-ATO,"Press-to-ATO, --, [LOOP] - 152BPM, Bm, cinematic/tense","Press-to-ATO, --, [LOOP] - 152BPM, Bm, cinematic-tense.wav",2.5338775510204083,151.99908088235293,152,Bm,3.976457969974012,Bm
198,film_scoring,Cinematic Samples (test)\Quindar-Sound-2.wav,Quindar-Sound-2,"Quindar-Sound-2, --, [LOOP] - 96BPM, Cm, cinematic/tense","Quindar-Sound-2, --, [LOOP] - 96BPM, Cm, cinematic-tense.wav",24.17315192743764,95.703125,96,Cm,3.758225414034657,Cm
199,film_scoring,Cinematic Samples (test)\Radar-Echoes-From-Titans-Surface.wav,Radar-Echoes-From-Titans-Surface,"Radar-Echoes-From-Titans-Surface, --, [LOOP] - 136BPM, C#m, cinematic/tense","Radar-Echoes-From-Titans-Surface, --, [LOOP] - 136BPM, C#m, cinematic-tense.wav",63.58204081632653,135.99917763157896,136,C#m,3.7965826831386984,C#m
200,film_scoring,Cinematic Samples (test)\Rain-Under-Umbrella.wav,Rain-Under-Umbrella,"Rain-Under-Umbrella, --, [LOOP] - 140BPM, Gm, cinematic/tense","Rain-Under-Umbrella, --, [LOOP] - 140BPM, Gm, cinematic-tense.wav",34.99222916666667,139.6748310810811,140,Gm,3.7184570053911816,Gm
201,film_scoring,Cinematic Samples (test)\Rainy-Porch.wav,Rainy-Porch,"Rainy-Porch, --, [LOOP] - 103BPM, Bm, cinematic/tense","Rainy-Porch, --, [LOOP] - 103BPM, Bm, cinematic-tense.wav",43.088,103.359375,103,Bm,3.733718738412273,Bm
202,film_scoring,Cinematic Samples (test)\Rainy-Streetcorner.wav,Rainy-Streetcorner,"Rainy-Streetcorner, --, [LOOP] - 140BPM, Bm, cinematic/tense","Rainy-Streetcorner, --, [LOOP] - 140BPM, Bm, cinematic-tense.wav",67.66266666666667,139.6748310810811,140,Bm,3.7214904710839876,Bm
203,film_scoring,Cinematic Samples (test)\Rubber-Shoes-on-Rug.wav,Rubber-Shoes-on-Rug,"Rubber-Shoes-on-Rug, --, [LOOP] - 120BPM, A#m, cinematic/tense","Rubber-Shoes-on-Rug, --, [LOOP] - 120BPM, A#m, cinematic-tense.wav",37.83564583333333,120.18531976744185,120,A#m,3.763725034563866,A#m
204,film_scoring,Cinematic Samples (test)\Sad-Strings.wav,Sad-Strings,"Sad-Strings, --, [LOOP] - 199BPM, Fm, cinematic/tense","Sad-Strings, --, [LOOP] - 199BPM, Fm, cinematic-tense.wav",30.599625,198.76802884615384,199,Fm,4.945457840454452,Fm
205,film_scoring,Cinematic Samples (test)\Speeding-Through-Titans-Haze.wav,Speeding-Through-Titans-Haze,"Speeding-Through-Titans-Haze, --, [LOOP] - 58BPM, C#m, cinematic/tense","Speeding-Through-Titans-Haze, --, [LOOP] - 58BPM, C#m, cinematic-tense.wav",102.528,58.067064606741575,58,C#m,3.7840630209998967,C#m
206,film_scoring,Cinematic Samples (test)\Sputnik-Beep.wav,Sputnik-Beep,"Sputnik-Beep, --, [LOOP] - 112BPM, Bm, cinematic/tense","Sputnik-Beep, --, [LOOP] - 112BPM, Bm, cinematic-tense.wav",4.392,112.34714673913044,112,Bm,3.8038835404235556,Bm
207,film_scoring,Cinematic Samples (test)\STS-7-That-Was-Definitely-an-E-ticket.wav,STS-7-That-Was-Definitely-an-E-ticket,"STS-7-That-Was-Definitely-an-E-ticket, --, [LOOP] - 99BPM, E, cinematic/tense","STS-7-That-Was-Definitely-an-E-ticket, --, [LOOP] - 99BPM, E, cinematic-tense.wav",17.23734693877551,99.38401442307692,99,Bm,3.8399230170470258,Bm
208,film_scoring,Cinematic Samples (test)\STS-26-Liftoff.wav,STS-26-Liftoff,"STS-26-Liftoff, --, [LOOP] - 129BPM, Cm, cinematic/tense","STS-26-Liftoff, --, [LOOP] - 129BPM, Cm, cinematic-tense.wav",10.997551020408164,129.19921875,129,Cm,3.7340209655966268,Cm
209,film_scoring,Cinematic Samples (test)\STS-41D-Liftoff.wav,STS-41D-Liftoff,"STS-41D-Liftoff, --, [LOOP] - 89BPM, D#m, cinematic/tense","STS-41D-Liftoff, --, [LOOP] - 89BPM, D#m, cinematic-tense.wav",7.000816326530612,89.10290948275862,89,D#m,3.7962418256320576,D#m
210,film_scoring,Cinematic Samples (test)\STS-131-Sound-of-Launch.wav,STS-131-Sound-of-Launch,"STS-131-Sound-of-Launch, --, [LOOP] - 136BPM, Fm, cinematic/tense","STS-131-Sound-of-Launch, --, [LOOP] - 136BPM, Fm, cinematic-tense.wav",19.017142857142858,135.99917763157896,136,Fm,3.725294010043384,Fm
211,film_scoring,Cinematic Samples (test)\STS-135-Countdown-to-Launch.wav,STS-135-Countdown-to-Launch,"STS-135-Countdown-to-Launch, --, [LOOP] - 115BPM, A#m, cinematic/tense","STS-135-Countdown-to-Launch, --, [LOOP] - 115BPM, A#m, cinematic-tense.wav",20.08816326530612,114.84375,115,A#m,3.7558678162880264,A#m
212,film_scoring,Cinematic Samples (test)\STS-135-Launch-Commentary.wav,STS-135-Launch-Commentary,"STS-135-Launch-Commentary, --, [LOOP] - 112BPM, Fm, cinematic/tense","STS-135-Launch-Commentary, --, [LOOP] - 112BPM, Fm, cinematic-tense.wav",15.699591836734694,112.34714673913044,112,Fm,3.7342751654399504,Fm
213,film_scoring,Cinematic Samples (test)\Ultra-Cold-Liquid-Helium-3.wav,Ultra-Cold-Liquid-Helium-3,"Ultra-Cold-Liquid-Helium-3, --, [LOOP] - 91BPM, A#m, cinematic/tense","Ultra-Cold-Liquid-Helium-3, --, [LOOP] - 91BPM, A#m, cinematic-tense.wav",27.49419501133787,90.66611842105263,91,A#m,4.166858446277854,A#m
214,film_scoring,Cinematic Samples (test)\Voyager-1-Three-Tsunami-Waves-in-Interstellar-Space.wav,Voyager-1-Three-Tsunami-Waves-in-Interstellar-Space,"Voyager-1-Three-Tsunami-Waves-in-Interstellar-Space, --, [LOOP] - 51BPM, C#m, cinematic/tense","Voyager-1-Three-Tsunami-Waves-in-Interstellar-Space, --, [LOOP] - 51BPM, C#m, cinematic-tense.wav",18.33795918367347,50.666360294117645,51,C#m,3.761678862489471,C#m
215,film_scoring,Cinematic Samples (test)\Voyager-Interstellar-Plasma-Sounds.wav,Voyager-Interstellar-Plasma-Sounds,"Voyager-Interstellar-Plasma-Sounds, --, [LOOP] - 51BPM, Dm, cinematic/tense","Voyager-Interstellar-Plasma-Sounds, --, [LOOP] - 51BPM, Dm, cinematic-tense.wav",12.51265306122449,51.16800742574257,51,Dm,3.7652226668419395,Dm
216,film_scoring,Cinematic Samples (test)\Voyager-Lightning-on-Jupiter.wav,Voyager-Lightning-on-Jupiter,"Voyager-Lightning-on-Jupiter, --, [LOOP] - 11BPM, G#m, cinematic/tense","Voyager-Lightning-on-Jupiter, --, [LOOP] - 11BPM, G#m, cinematic-tense.wav",7.8198639455782315,10.67762138429752,11,G#m,3.757690377414811,G#m
217,film_scoring,Cinematic Samples (test)\Wheel-Stop.wav,Wheel-Stop,"Wheel-Stop, --, [LOOP] - 89BPM, A#m, cinematic/tense","Wheel-Stop, --, [LOOP] - 89BPM, A#m, cinematic-tense.wav",5.877551020408164,89.10290948275862,89,A#m,3.8241952103477757,A#m
218,film_scoring,Cinematic Samples (test)\Whistler-Waves.wav,Whistler-Waves,"Whistler-Waves, --, [LOOP] - 120BPM, Fm, cinematic/tense","Whistler-Waves, --, [LOOP] - 120BPM, Fm, cinematic-tense.wav",53.733877551020406,120.18531976744185,120,Fm,3.7263695284240894,Fm
